km,make,transmissionType,year,price,seller_type,bodyType,cubicCapacity,hp,acceleration,length,width
54800,14500,0,2018,24700,0,1500,2143.0,136.0,9.4,4359.0,1786.0
33767,19500,0,2018,13299,0,700,1398.0,87.0,12.5,3698.0,1720.0
139898,25500,1,2014,10850,0,1100,1998.0,124.0,10.1,4780.0,1810.0
35777,12500,1,2018,16300,0,500,1248.0,84.0,13.2,4140.0,1760.0
29143,23500,1,2019,20499,0,700,1333.0,140.0,10.4,4489.0,1836.0
58093,13500,0,2018,32990,0,500,2494.0,197.0,9.2,4630.0,1845.0
190000,23500,1,2010,6690,0,700,1461.0,105.0,10.5,4295.0,1808.0
52374,20500,1,2017,24900,0,1100,1395.0,150.0,8.7,4856.0,1864.0
31500,19500,1,2018,17990,0,700,1399.0,150.0,8.5,4370.0,1809.0
59078,23500,1,2017,16500,0,1100,1198.0,130.0,11.0,4626.0,1814.0
105000,22500,1,2016,16200,0,700,1969.0,120.0,10.6,4370.0,1802.0
79000,21500,1,2016,13900,0,1500,1560.0,120.0,12.0,4529.0,1837.0
100000,7500,1,2012,9499,0,1500,1560.0,115.0,11.3,4380.0,1828.0
160500,1500,0,2016,20990,0,500,1968.0,150.0,9.3,4388.0,1831.0
55000,21500,0,2018,26930,0,500,1499.0,130.0,11.8,4641.0,1844.0
128678,13500,0,2015,26990,0,500,3456.0,299.0,7.8,4770.0,1885.0
149000,3500,1,2014,12775,0,1100,1995.0,116.0,11.2,4624.0,1811.0
189000,3500,1,2010,6999,0,700,1995.0,115.0,10.2,4239.0,1748.0
139000,3500,1,2015,12775,0,700,1496.0,116.0,10.4,4329.0,1765.0
27134,19500,1,2020,16990,0,700,1199.0,100.0,9.9,4060.0,1745.0
149900,14500,0,2017,23900,0,1100,2143.0,170.0,7.9,4702.0,1810.0
61919,9500,1,2015,9750,0,700,1248.0,84.0,13.1,4035.0,1734.0
19000,23500,0,2020,22900,0,500,1461.0,115.0,11.0,4227.0,1797.0
98000,1500,1,2015,18900,0,700,1968.0,150.0,8.2,4237.0,1777.0
59700,500,0,2017,19990,0,700,1995.0,200.0,6.7,4643.0,1860.0
97561,1500,0,2014,20999,0,700,1968.0,190.0,8.4,4933.0,1874.0
15690,1500,0,2018,36900,0,500,1968.0,150.0,9.2,4484.0,1856.0
89417,9500,1,2017,20490,0,500,1685.0,115.0,13.7,4475.0,1850.0
22545,4500,1,2016,12899,0,700,1199.0,110.0,10.9,4329.0,1789.0
14200,1500,1,2019,24400,0,700,1598.0,116.0,10.4,4458.0,1796.0
44528,11500,1,2018,18799,0,500,1368.0,140.0,9.8,4394.0,1819.0
169000,1500,0,2017,19999,0,1100,1968.0,150.0,9.2,4725.0,1842.0
10905,5500,1,2017,12500,0,700,999.0,73.0,14.2,4069.0,1733.0
27273,25500,0,2018,23900,0,700,1798.0,122.0,11.0,4360.0,1795.0
45730,23500,1,2018,13699,0,700,898.0,90.0,12.2,4062.0,1732.0
94120,19500,1,2017,10900,0,700,1398.0,87.0,12.5,3698.0,1720.0
95345,25500,0,2017,14900,0,700,1497.0,100.0,11.8,3945.0,1695.0
58339,1500,0,2017,22400,0,700,1598.0,116.0,10.7,4313.0,1785.0
115046,22500,0,2018,36500,0,500,1969.0,190.0,8.4,4688.0,1902.0
45400,22500,0,2020,32200,0,700,1969.0,190.0,7.7,4761.0,1850.0
136849,19500,0,2016,12990,0,700,1598.0,136.0,9.7,4370.0,1809.0
99000,1500,1,2018,31880,0,500,1968.0,150.0,9.7,4663.0,1893.0
145239,1500,1,2011,11800,0,1100,1968.0,143.0,9.5,4699.0,1826.0
53319,1500,1,2014,14299,0,700,1598.0,90.0,11.6,3954.0,1746.0
107446,1500,1,2017,23500,0,500,1598.0,116.0,10.3,4191.0,1794.0
25572,19500,1,2019,13500,0,700,1398.0,90.0,13.2,4021.0,1746.0
90002,2500,1,2015,16500,0,1100,2191.0,150.0,10.0,4805.0,1840.0
139698,1500,1,2016,19590,0,1100,1968.0,150.0,9.2,4725.0,1842.0
71000,14500,1,2017,19990,0,1500,1461.0,109.0,11.6,4359.0,1786.0
66581,22500,0,2019,32900,0,500,1969.0,150.0,10.2,4425.0,1863.0
44736,4500,0,2018,22500,0,1500,1997.0,150.0,10.1,4428.0,1826.0
299000,1500,0,2014,17999,0,1100,2967.0,245.0,6.6,4940.0,1898.0
24111,23500,1,2018,15599,0,700,898.0,90.0,13.1,4122.0,1778.0
92660,12500,1,2016,16099,0,500,1685.0,115.0,12.3,4440.0,1855.0
95345,25500,0,2017,14900,0,700,1497.0,100.0,11.8,3945.0,1695.0
69026,21500,1,2019,15990,0,700,1199.0,130.0,9.1,4253.0,1804.0
81479,24500,1,2017,22900,0,500,1395.0,150.0,9.0,4363.0,1841.0
74995,1500,0,2017,33500,0,1300,1968.0,190.0,7.7,4673.0,1846.0
226000,1500,0,2016,19990,0,1100,1968.0,190.0,8.5,4943.0,1874.0
168000,4500,1,2011,6450,0,700,1560.0,112.0,11.6,4779.0,1860.0
37031,7500,0,2018,15899,0,700,999.0,100.0,12.2,4040.0,1735.0
64914,26500,0,2016,25990,0,700,1968.0,184.0,7.5,4268.0,1799.0
14150,17500,1,2019,14990,0,500,1598.0,112.0,12.5,4135.0,1765.0
60000,16500,1,2014,12900,0,700,1598.0,98.0,10.5,3723.0,1683.0
12585,19500,1,2015,10750,0,700,1398.0,90.0,13.2,4021.0,1746.0
56405,500,0,2018,32490,0,500,1995.0,280.0,5.7,4687.0,1903.0
59995,25500,0,2016,13990,0,700,1329.0,99.0,12.6,3950.0,1695.0
18052,14500,0,2019,35890,0,700,1332.0,136.0,9.4,4688.0,1830.0
59127,25500,0,2018,19900,0,700,1798.0,122.0,11.0,4360.0,1795.0
41336,6500,1,2020,14900,0,700,1248.0,95.0,12.5,4368.0,1792.0
74128,3500,1,2018,23500,0,500,1496.0,116.0,11.5,4439.0,1821.0
70230,9500,1,2014,14599,0,500,1685.0,115.0,12.4,4410.0,1820.0
133000,7500,1,2017,12950,0,700,1499.0,120.0,10.5,4360.0,1823.0
83352,26500,1,2011,13900,0,500,1968.0,110.0,11.9,4426.0,1809.0
114000,1500,0,2018,23900,0,700,1968.0,150.0,8.5,4726.0,1842.0
20334,14500,0,2018,30500,0,700,1461.0,116.0,10.5,4419.0,1796.0
25960,26500,0,2019,29399,0,500,1968.0,150.0,8.4,4234.0,1819.0
29068,25500,0,2014,13299,0,700,1497.0,100.0,11.8,3950.0,1695.0
80735,19500,1,2016,14390,0,700,1598.0,110.0,11.0,4370.0,1809.0
97125,23500,1,2017,17999,0,700,1598.0,130.0,9.9,4449.0,1836.0
34259,24500,1,2019,20899,0,700,1498.0,130.0,9.4,4281.0,1816.0
84000,5500,1,2013,8700,0,700,898.0,90.0,11.1,4057.0,1733.0
69810,26500,1,2017,15900,0,1100,1395.0,125.0,9.5,4567.0,1799.0
112522,7500,0,2019,19999,0,700,1997.0,150.0,9.3,4378.0,1825.0
64000,22500,1,2017,19900,0,700,1969.0,120.0,11.2,4635.0,1865.0
21700,22500,1,2018,29900,0,500,1477.0,156.0,9.4,4425.0,1863.0
71000,3500,0,2017,31990,0,500,2993.0,258.0,5.9,4657.0,1881.0
134000,7500,1,2017,14590,0,1100,1997.0,150.0,9.4,4867.0,1852.0
32239,1500,1,2018,17800,0,700,999.0,95.0,11.1,3973.0,1746.0
179000,8500,1,2010,10000,0,700,2199.0,150.0,9.8,4726.0,1840.0
106038,2500,0,2014,15899,0,700,1998.0,120.0,10.4,4465.0,1795.0
91100,500,0,2018,29990,0,500,2143.0,180.0,7.6,4687.0,1903.0
127000,1500,1,2012,13300,0,700,1968.0,140.0,8.9,4292.0,1765.0
73449,2500,1,2018,25699,0,500,2191.0,150.0,9.9,4550.0,1840.0
88000,10500,0,2014,18900,0,700,2179.0,200.0,8.5,4961.0,1877.0
82788,9500,1,2017,18199,0,500,1591.0,176.0,8.9,4475.0,1850.0
106000,10500,0,2015,29990,0,700,2995.0,340.0,5.1,4665.0,1850.0
112000,21500,1,2020,19900,0,500,1499.0,100.0,11.8,4300.0,1770.0
113187,17500,1,2017,12499,0,700,1461.0,110.0,11.5,4387.0,1768.0
124320,1500,1,2017,20299,0,700,1968.0,150.0,8.6,4313.0,1785.0
29057,4500,1,2019,17199,0,500,1199.0,110.0,10.0,4154.0,1756.0
87260,11500,1,2015,16299,0,500,1598.0,120.0,10.2,4232.0,1804.0
51731,21500,1,2017,24400,0,500,1560.0,120.0,11.2,4447.0,1841.0
89000,3500,0,2015,44500,0,500,2993.0,258.0,6.7,4909.0,1989.0
38528,16500,1,2016,17499,0,700,1496.0,116.0,9.2,3821.0,1727.0
76600,3500,0,2018,28790,0,700,1998.0,184.0,7.2,4633.0,1811.0
127541,5500,1,2017,13499,0,500,1461.0,90.0,13.8,4316.0,1822.0
57546,26500,0,2019,25999,0,500,1968.0,150.0,8.4,4234.0,1819.0
44000,14500,0,2019,75900,0,500,2925.0,272.0,6.9,4924.0,1947.0
161587,25500,1,2018,13500,0,700,1364.0,90.0,12.5,4330.0,1760.0
26174,12500,1,2019,22990,0,500,1591.0,132.0,11.5,4485.0,1855.0
59251,26500,1,2015,15899,0,700,1598.0,110.0,10.5,4255.0,1799.0
51166,19500,1,2018,11099,0,700,1398.0,87.0,12.5,3698.0,1720.0
30024,5500,1,2019,13599,0,700,898.0,90.0,17.5,4089.0,1761.0
174500,1500,0,2013,20999,0,900,1968.0,177.0,8.3,4626.0,1854.0
136000,10500,0,2017,20480,0,700,1999.0,180.0,7.8,4672.0,1850.0
67999,1500,1,2017,21995,0,500,1598.0,116.0,10.3,4191.0,1794.0
70626,17500,1,2017,18299,0,700,1618.0,163.0,8.9,4394.0,1806.0
117848,19500,1,2013,8690,0,700,1956.0,130.0,11.1,4830.0,1856.0
91704,1500,0,2015,32990,0,700,1984.0,300.0,4.9,4324.0,1785.0
110470,3500,1,2015,17099,0,700,1995.0,150.0,8.3,4329.0,1765.0
31054,9500,1,2018,22199,0,500,1598.0,116.0,11.8,4480.0,1850.0
87000,11500,1,2017,16999,0,500,1598.0,120.0,10.2,4232.0,1804.0
32126,1500,0,2019,34899,0,500,1968.0,150.0,9.3,4484.0,1856.0
124110,19500,0,2017,14999,0,700,1956.0,170.0,9.4,4842.0,1856.0
59770,10500,0,2016,24250,0,700,1999.0,180.0,8.1,4954.0,1880.0
59571,7500,1,2019,16300,0,700,998.0,140.0,9.0,4040.0,1735.0
62327,1500,0,2018,35400,0,500,1968.0,163.0,8.9,4663.0,1893.0
261600,1500,1,2011,10999,0,1300,1968.0,170.0,8.3,4625.0,1854.0
105000,1500,0,2017,42999,0,700,2995.0,354.0,4.7,4752.0,1843.0
200000,14500,0,2012,12600,0,1300,2143.0,170.0,8.4,4590.0,1770.0
76445,25500,1,2015,13900,0,1500,1598.0,132.0,11.7,4460.0,1790.0
50000,24500,1,2018,16900,0,700,1498.0,130.0,9.4,4282.0,1816.0
100500,1500,1,2014,14900,0,700,1598.0,105.0,10.9,4456.0,1796.0
49931,21500,1,2018,13600,0,700,1199.0,82.0,14.6,3973.0,1739.0
54374,24500,1,2017,17299,0,500,999.0,115.0,9.8,4138.0,1780.0
88488,5500,1,2014,7990,0,700,1149.0,75.0,14.5,4057.0,1733.0
149900,14500,0,2016,21490,0,700,2143.0,177.0,7.5,4299.0,1780.0
39272,19500,0,2020,20950,0,700,1342.0,145.0,9.6,4370.0,1809.0
150000,21500,1,2014,6500,0,700,1397.0,68.0,13.5,3962.0,1739.0
74500,11500,0,2015,42999,0,500,2776.0,200.0,11.7,4751.0,1877.0
44500,1500,1,2018,18990,0,700,999.0,95.0,11.1,3973.0,1746.0
24625,19500,1,2019,22099,0,1500,1499.0,102.0,12.7,4403.0,1848.0
116695,23500,1,2017,13790,0,700,1461.0,90.0,13.1,4122.0,1778.0
53019,12500,0,2017,25199,0,500,1685.0,115.0,11.5,4480.0,1855.0
121367,1500,1,2017,20799,0,700,1968.0,150.0,8.3,4313.0,1785.0
83025,25500,0,2017,24500,0,500,2494.0,197.0,8.3,4605.0,1845.0
98000,24500,1,2018,15900,0,500,999.0,115.0,11.0,4363.0,1841.0
119546,26500,1,2016,14900,0,1100,1598.0,110.0,11.0,4562.0,1799.0
17621,21500,1,2020,22990,0,500,1199.0,130.0,9.7,4300.0,1770.0
125905,25500,0,2018,13990,0,700,1497.0,100.0,11.8,3945.0,1695.0
99850,3500,0,2018,36450,0,500,1995.0,190.0,8.0,4708.0,1891.0
87102,24500,1,2015,11500,0,1100,1598.0,105.0,11.1,4535.0,1816.0
83531,25500,0,2013,13699,0,700,1798.0,136.0,10.9,4275.0,1760.0
82885,20500,1,2019,20900,0,500,999.0,115.0,10.6,4382.0,1841.0
62451,12500,1,2018,20099,0,500,1685.0,115.0,11.5,4480.0,1855.0
103000,1500,1,2017,16800,0,700,1598.0,116.0,10.4,4313.0,1785.0
100305,3500,0,2017,18250,0,1500,1995.0,150.0,8.9,4342.0,1800.0
91399,23500,0,2014,13199,0,700,1461.0,90.0,13.5,4122.0,1778.0
72445,17500,1,2015,14399,0,700,1461.0,110.0,11.9,4377.0,1806.0
180000,5500,1,2018,13500,0,500,1461.0,90.0,13.8,4316.0,1822.0
95337,4500,1,2017,12990,0,700,1199.0,110.0,10.9,4329.0,1789.0
37389,15500,0,2016,31500,0,500,3200.0,190.0,10.4,4385.0,1875.0
70000,1500,1,2017,16600,0,700,999.0,95.0,11.1,3973.0,1746.0
104000,23500,1,2016,16590,0,700,1598.0,130.0,9.9,4449.0,1836.0
49000,24500,1,2019,19999,0,500,999.0,115.0,9.8,4138.0,1780.0
36122,17500,1,2017,18499,0,700,1197.0,115.0,10.6,4377.0,1806.0
49463,1500,1,2017,16900,0,700,999.0,95.0,11.1,3973.0,1746.0
52119,19500,1,2017,16950,0,700,1399.0,150.0,8.5,4370.0,1809.0
163000,6500,1,2017,9999,0,700,1598.0,120.0,10.1,4368.0,1792.0
20001,22500,1,2019,19790,0,700,1969.0,152.0,8.9,4369.0,1802.0
36314,6500,0,2016,16899,0,500,1956.0,140.0,9.5,4273.0,1796.0
97000,1500,1,2018,25490,0,700,1968.0,150.0,8.2,4241.0,1777.0
78000,16500,0,2015,22900,0,1100,1998.0,192.0,7.1,4253.0,1800.0
66000,1500,1,2013,10500,0,700,1598.0,90.0,11.4,3954.0,1740.0
89500,19500,1,2015,14020,0,700,1598.0,136.0,10.9,4842.0,1856.0
17084,23500,1,2020,15799,0,700,998.0,65.0,17.1,4050.0,1798.0
64562,1500,0,2017,29999,0,500,1968.0,150.0,9.3,4388.0,1831.0
42673,5500,1,2017,12399,0,700,898.0,90.0,11.1,4089.0,1761.0
93830,25500,1,2017,18290,0,1500,1598.0,112.0,12.7,4460.0,1790.0
45488,7500,0,2020,22500,0,700,1497.0,150.0,8.9,4378.0,1825.0
285000,13500,0,2011,14990,0,500,3456.0,299.0,7.6,4770.0,1885.0
87969,4500,1,2018,12399,0,700,1560.0,75.0,12.9,3996.0,1749.0
121000,24500,1,2017,14990,0,700,1598.0,115.0,9.8,4282.0,1816.0
152000,1500,0,2014,20900,0,500,1968.0,177.0,8.2,4385.0,1831.0
22394,1500,1,2017,21299,0,700,1598.0,116.0,10.2,4313.0,1785.0
63011,3500,1,2019,22490,0,700,1496.0,116.0,10.3,4319.0,1799.0
95000,14500,0,2012,18490,0,1300,2987.0,265.0,6.1,4698.0,1786.0
119000,1500,0,2018,29850,0,700,1968.0,190.0,7.9,4733.0,1843.0
59427,1500,0,2017,24940,0,500,1395.0,150.0,8.5,4191.0,1794.0
35000,13500,0,2015,59990,0,1300,4969.0,477.0,4.5,4705.0,1845.0
285000,1500,0,2014,15690,0,700,1968.0,190.0,8.2,4915.0,1874.0
148488,1500,0,2014,33500,0,500,2967.0,313.0,5.1,4644.0,1911.0
66936,9500,1,2016,14699,0,1100,1582.0,110.0,12.3,4485.0,1780.0
81000,1500,1,2017,24500,0,500,1968.0,150.0,9.6,4388.0,1831.0
115901,1500,0,2015,15900,0,700,1598.0,110.0,10.7,4310.0,1785.0
92000,2500,1,2012,6500,0,700,1498.0,102.0,10.4,3920.0,1695.0
47488,11500,1,2019,27699,0,500,1956.0,140.0,10.1,4394.0,1819.0
60568,14500,0,2011,28800,0,900,3498.0,305.0,5.4,4103.0,1777.0
80000,4500,1,2011,7490,0,700,1398.0,68.0,13.5,3941.0,1728.0
98000,1500,0,2017,23900,0,700,1968.0,150.0,8.5,4726.0,1842.0
34995,9500,1,2019,18495,0,500,998.0,120.0,12.0,4165.0,1800.0
63796,25500,0,2015,14899,0,1100,1798.0,136.0,11.2,4595.0,1760.0
63213,1500,1,2018,20599,0,700,999.0,116.0,9.9,4313.0,1785.0
213620,24500,1,2016,12900,0,700,1798.0,192.0,6.7,4066.0,1693.0
108899,24500,1,2016,16900,0,700,1798.0,180.0,7.4,4236.0,1810.0
187000,11500,1,2012,11999,0,500,2143.0,136.0,10.6,4448.0,1812.0
18955,1500,0,2020,56900,0,500,1984.0,230.0,6.3,4484.0,1856.0
31000,9500,1,2020,22999,0,500,1591.0,132.0,11.5,4480.0,1850.0
77095,7500,1,2016,10199,0,700,1241.0,82.0,13.3,3969.0,1722.0
39112,1500,0,2020,27999,0,500,1598.0,116.0,10.3,4191.0,1794.0
24581,17500,1,2018,19990,0,700,1197.0,115.0,10.6,4394.0,1806.0
24274,12500,1,2018,19199,0,500,1591.0,132.0,11.5,4480.0,1855.0
105000,1500,0,2013,23900,0,500,1968.0,177.0,9.0,4629.0,1898.0
38069,15500,1,2019,17900,0,500,1590.0,117.0,11.5,4365.0,1810.0
62686,25500,0,2019,22900,0,700,1987.0,180.0,7.9,4370.0,1790.0
57455,26500,0,2018,32990,0,500,1395.0,150.0,9.4,4486.0,1839.0
180529,21500,1,2018,12990,0,700,1997.0,150.0,8.9,4830.0,1828.0
36915,25500,1,2019,13499,0,700,1496.0,111.0,11.0,3945.0,1695.0
71167,14500,0,2018,29599,0,1100,1950.0,150.0,8.4,4702.0,1810.0
210000,17500,1,2012,7500,0,700,1461.0,110.0,12.4,4330.0,1780.0
83713,4500,1,2017,14399,0,700,1560.0,100.0,10.6,4157.0,1729.0
49000,14500,0,2018,46990,0,1300,1950.0,194.0,7.4,4826.0,1860.0
84103,6500,1,2016,7699,0,700,1242.0,69.0,14.2,3653.0,1643.0
43611,26500,1,2018,17199,0,700,999.0,110.0,9.9,4258.0,1790.0
105810,7500,1,2011,11499,0,500,1997.0,140.0,10.4,4443.0,1842.0
54541,12500,1,2015,16399,0,500,1685.0,115.0,12.3,4440.0,1855.0
183500,1500,0,2013,25999,0,700,2967.0,245.0,6.3,4969.0,1911.0
32622,1500,0,2019,28900,0,700,1984.0,150.0,8.9,4726.0,1842.0
37240,11500,1,2019,17990,0,500,999.0,120.0,11.2,4236.0,1805.0
62000,9500,1,2018,15990,0,1100,1582.0,110.0,11.3,4585.0,1795.0
69289,24500,1,2018,16799,0,500,999.0,95.0,11.4,4138.0,1780.0
90868,16500,1,2017,14900,0,1100,1499.0,102.0,11.1,4253.0,1800.0
60566,16500,0,2018,21990,0,1100,1499.0,102.0,11.1,4253.0,1800.0
10287,19500,1,2020,29990,0,1100,1496.0,122.0,11.6,4986.0,1863.0
65119,5500,1,2015,7399,0,700,1149.0,75.0,14.5,4346.0,1733.0
163000,1500,1,2011,13900,0,700,1984.0,180.0,8.1,4711.0,1854.0
125000,1500,1,2014,14200,0,700,1598.0,105.0,10.9,4310.0,1785.0
77786,25500,1,2015,11500,0,700,1364.0,90.0,10.8,3950.0,1695.0
57555,1500,1,2018,32490,0,500,1968.0,150.0,9.7,4663.0,1893.0
52210,7500,1,2019,23499,0,700,1497.0,150.0,8.8,4378.0,1825.0
75033,17500,0,2017,20799,0,700,1598.0,130.0,9.9,4377.0,1806.0
56676,1500,0,2016,22999,0,500,1968.0,150.0,9.3,4388.0,1831.0
145000,21500,1,2015,10500,0,700,1560.0,100.0,10.7,3973.0,1739.0
65464,1500,1,2016,18950,0,700,1598.0,116.0,9.5,3973.0,1746.0
91718,500,0,2018,30500,0,500,2143.0,190.0,7.6,4687.0,1903.0
137000,26500,1,2014,9995,0,700,1197.0,90.0,10.8,3972.0,1682.0
14999,9500,1,2020,16599,0,700,998.0,100.0,10.8,4035.0,1734.0
75358,16500,1,2013,11900,0,700,1598.0,122.0,9.1,3723.0,1683.0
63006,1500,0,2017,35500,0,500,1968.0,163.0,8.9,4663.0,1893.0
60873,23500,0,2017,21900,0,700,1461.0,110.0,11.7,4449.0,1836.0
129000,20500,1,2010,6500,0,1100,1598.0,90.0,12.7,4247.0,1642.0
63118,25500,0,2019,19900,0,700,1798.0,122.0,10.9,4370.0,1790.0
63136,1500,1,2015,21900,0,700,1395.0,125.0,9.4,4456.0,1796.0
69184,6500,1,2016,8899,0,700,1242.0,69.0,14.2,3653.0,1643.0
52867,17500,1,2017,13490,0,500,1197.0,115.0,10.8,4135.0,1765.0
15000,18500,0,2018,69900,0,900,2497.0,350.0,4.6,4379.0,1801.0
59446,26500,1,2015,14499,0,700,1197.0,110.0,9.9,4255.0,1799.0
82000,1500,1,2013,15900,0,700,1968.0,150.0,9.2,4701.0,1826.0
29995,1500,1,2019,19495,0,700,999.0,95.0,10.8,4029.0,1740.0
33116,11500,1,2019,19299,0,500,999.0,120.0,11.2,4236.0,1805.0
57000,2500,1,2017,17450,0,1100,2191.0,150.0,9.3,4805.0,1840.0
45900,1500,0,2019,31990,0,1100,1968.0,163.0,8.5,4762.0,1847.0
49692,14500,0,2018,28900,0,1100,2143.0,177.0,7.8,4630.0,1777.0
64562,1500,0,2017,29999,0,500,1968.0,150.0,9.3,4388.0,1831.0
139000,19500,1,2016,10990,0,700,1598.0,120.0,11.9,4842.0,1856.0
76000,500,0,2018,31900,0,500,2143.0,210.0,6.6,4687.0,1903.0
98000,7500,1,2013,14400,0,700,1596.0,182.0,6.9,3975.0,1722.0
129800,1500,0,2013,24800,0,700,2967.0,245.0,5.9,4712.0,1854.0
129000,7500,1,2018,14490,0,1100,1997.0,150.0,9.4,4867.0,1852.0
21725,24500,1,2020,24390,0,700,1498.0,150.0,8.4,4368.0,1800.0
101998,24500,1,2016,13299,0,1100,1197.0,110.0,10.1,4535.0,1816.0
67959,500,0,2016,23499,0,700,2143.0,180.0,6.8,4643.0,1860.0
128000,23500,1,2017,18000,0,700,1598.0,130.0,9.9,4449.0,1836.0
86648,26500,1,2015,11499,0,700,1422.0,75.0,12.9,3972.0,1682.0
154498,3500,1,2015,14990,0,1500,1496.0,116.0,11.1,4556.0,1800.0
111280,19500,1,2017,8990,0,700,1248.0,75.0,14.8,4021.0,1746.0
88999,11500,0,2017,41900,0,500,2776.0,200.0,10.7,4223.0,1873.0
189000,16500,1,2016,12900,0,700,1496.0,95.0,11.0,3821.0,1727.0
117000,23500,0,2016,21950,0,1500,1598.0,160.0,9.9,4857.0,1888.0
72522,5500,1,2017,12950,0,1500,1198.0,115.0,10.6,4498.0,1751.0
168698,1500,0,2010,9990,0,700,1968.0,170.0,8.9,4927.0,1855.0
220000,19500,1,2010,4990,0,700,1598.0,115.0,11.6,4290.0,1753.0
41732,8500,1,2019,25990,0,500,1498.0,173.0,9.3,4600.0,1855.0
118000,22500,0,2017,44999,0,500,1969.0,190.0,9.2,4950.0,2008.0
70279,23500,1,2018,12299,0,700,898.0,90.0,12.2,4062.0,1732.0
98870,24500,1,2018,15799,0,500,1598.0,95.0,11.9,4138.0,1780.0
30866,21500,0,2018,18899,0,500,1199.0,110.0,9.9,4159.0,1739.0
88315,24500,1,2014,8999,0,700,1198.0,70.0,13.9,4043.0,1693.0
140980,1500,1,2016,15800,0,700,1598.0,110.0,10.7,4458.0,1796.0
28947,7500,1,2018,15990,0,700,999.0,125.0,10.0,4378.0,1825.0
112191,7500,1,2017,17790,0,500,1499.0,120.0,12.7,4524.0,1838.0
18156,1500,1,2018,25930,0,500,999.0,116.0,10.1,4191.0,1794.0
32500,25500,0,2017,22999,0,700,1798.0,122.0,11.0,4360.0,1795.0
75000,21500,1,2014,11900,0,500,1560.0,92.0,11.5,4159.0,1739.0
199000,3500,1,2015,20990,0,500,1995.0,190.0,8.0,4671.0,1881.0
51536,4500,1,2018,14799,0,700,1199.0,110.0,94.0,3996.0,1749.0
28500,11500,1,2020,24500,0,500,1598.0,120.0,10.7,4394.0,1819.0
52800,1500,0,2019,22990,0,700,1498.0,150.0,8.2,4313.0,1785.0
226578,1500,0,2012,12999,0,500,1968.0,170.0,9.9,4629.0,1880.0
67743,1500,0,2016,28990,0,500,1968.0,190.0,8.4,4629.0,1898.0
50171,26500,1,2018,29900,0,500,1968.0,150.0,9.3,4486.0,1839.0
43639,19500,0,2018,22199,0,500,1560.0,120.0,11.8,4477.0,1856.0
51813,1500,0,2019,25900,0,700,1498.0,150.0,8.2,4313.0,1785.0
164000,1500,0,2014,18990,0,1100,2967.0,204.0,7.4,4926.0,1874.0
24691,1500,1,2019,33599,0,500,1498.0,150.0,9.6,4484.0,1856.0
265000,1500,1,2013,10900,0,1100,1968.0,143.0,9.5,4699.0,1826.0
11335,26500,1,2020,24399,0,700,1498.0,130.0,9.2,4284.0,1789.0
100000,1500,1,2011,9999,0,700,1598.0,105.0,10.5,3954.0,1740.0
81797,19500,1,2019,16900,0,500,1364.0,140.0,9.9,4275.0,1781.0
30000,1500,0,2019,47900,0,500,1984.0,300.0,4.8,4210.0,1802.0
180000,22500,0,2010,10900,0,1100,2400.0,205.0,8.2,4628.0,1865.0
47697,21500,1,2017,22899,0,500,1560.0,120.0,11.2,4447.0,1841.0
151180,6500,1,2017,11690,0,700,1598.0,120.0,9.7,4532.0,1792.0
96818,24500,1,2017,19399,0,700,1968.0,150.0,8.4,4281.0,1816.0
107000,26500,1,2018,17300,0,700,1598.0,115.0,10.2,4258.0,1790.0
172200,2500,1,2014,13990,0,700,2191.0,150.0,9.0,4870.0,1840.0
179000,18500,0,2015,39875,0,500,2967.0,258.0,6.3,4697.0,1923.0
70115,17500,1,2018,21990,0,700,1332.0,160.0,8.9,4394.0,1806.0
250000,9500,1,2012,4990,0,1500,1582.0,115.0,11.5,4100.0,1765.0
29999,7500,1,2019,21450,0,700,999.0,125.0,10.0,4397.0,1825.0
72868,3500,0,2017,27699,0,500,1995.0,150.0,9.2,4439.0,1821.0
107000,1500,0,2012,18990,0,700,2967.0,204.0,7.2,4915.0,1874.0
73500,4500,1,2017,15590,0,700,1199.0,130.0,10.8,4329.0,1789.0
56745,24500,0,2017,25599,0,500,1395.0,150.0,8.6,4363.0,1841.0
70200,14500,0,2017,27800,0,500,2143.0,136.0,9.5,4424.0,1804.0
99877,21500,1,2016,9999,0,700,1199.0,82.0,12.2,3973.0,1739.0
52000,3500,0,2017,28990,0,500,1995.0,150.0,9.5,4657.0,1881.0
28405,1500,1,2019,19400,0,700,999.0,116.0,9.5,4029.0,1740.0
16010,2500,0,2019,29900,0,1300,1998.0,184.0,8.5,3915.0,1735.0
32000,23500,1,2018,18900,0,700,1330.0,140.0,9.5,4359.0,1814.0
160000,18500,0,2014,43900,0,500,2967.0,258.0,6.3,4681.0,1923.0
55000,24500,1,2017,13000,0,700,1197.0,90.0,10.7,4061.0,1693.0
13826,21500,0,2019,19800,0,500,1199.0,130.0,8.6,4159.0,1739.0
37378,7500,1,2019,14900,0,700,998.0,100.0,10.5,4040.0,1735.0
26000,24500,1,2020,20500,0,700,1598.0,115.0,9.8,4282.0,1816.0
22787,1500,1,2020,34099,0,1100,1984.0,150.0,8.9,4762.0,1847.0
27000,16500,1,2019,20990,0,700,1499.0,136.0,8.2,3982.0,1727.0
50897,2500,1,2018,17599,0,700,1499.0,105.0,11.0,4580.0,1795.0
37532,22500,1,2017,18500,0,700,1969.0,150.0,8.4,4369.0,1802.0
